Name	Coefficient	Coefficient_std_error	Coefficient_P_value
Intestine_Unknown.4	1.03988987598858e-05	3.5873141269893715e-06	0.0018729811550871622
Myeloid.cells	8.800518967444497e-06	8.617348366751377e-06	0.15356657672017654
Stromal.cells	1.3646581604728715e-06	1.646807840466086e-06	0.2036459426103654
Chromaffin.cells	2.200761294665867e-06	2.899395779260596e-06	0.22391390997916427
Mesothelial.cells	1.5004572438658128e-06	2.1658858041817708e-06	0.24422745293847192
Lymphatic.endothelial.cells	6.059510195328323e-07	1.3536118630831035e-06	0.3272011278747732
Lymphoid.cells	9.973910987013728e-06	2.3129592504268608e-05	0.33315470773335953
Intestine_Unknown.8	1.971999296128313e-06	2.40574851507152e-05	0.46733516521226465
Smooth.muscle.cells	-1.2477940204922319e-07	1.342762518933205e-06	0.5370193728818938
Vascular.endothelial.cells	-7.117082646326577e-07	1.0693070166960018e-06	0.747159874534433
ENS.glia	-7.115911096298765e-07	5.459575712691584e-07	0.9037777602129058
ENS.neurons	-1.0130142529051668e-06	5.165966940820042e-07	0.9750568906995192
Intestinal.epithelial.cells	-1.3208443416778105e-06	4.639801038942178e-07	0.997791732591467
