Name	Coefficient	Coefficient_std_error	Coefficient_P_value
Stromal.cells	3.2428266076954325e-07	2.0539530353864684e-07	0.057188424887983313
ENS.neurons	2.996291390393058e-07	2.2507234625102356e-07	0.09155222899369825
Myeloid.cells	5.726770070523162e-07	5.889588082544122e-07	0.1654370001064091
Lymphatic.endothelial.cells	2.307509269970074e-07	3.510875670715387e-07	0.2555113505071882
Smooth.muscle.cells	7.276079540426149e-08	1.479715654691852e-07	0.3114581298332839
Intestinal.epithelial.cells	3.760765637419043e-08	8.03199201004257e-08	0.31981246319079726
Intestine_Unknown.8	1.5350538711334087e-07	1.8951316198820877e-06	0.46772103376399576
Chromaffin.cells	7.743837018923974e-09	3.759333392695521e-07	0.4917827837714949
Vascular.endothelial.cells	-4.307124134748389e-08	1.4844476295239004e-07	0.6141492400704361
Mesothelial.cells	-1.1145424170791252e-07	1.6351100285225146e-07	0.752263987923229
ENS.glia	-7.712396736780122e-08	8.631866806875649e-08	0.8141997988963313
Intestine_Unknown.4	-1.1380132870509532e-06	1.1950749072052796e-06	0.8295155758309908
Lymphoid.cells	-8.89790478437043e-07	3.010108880657936e-07	0.9984417530370525
