Name	Coefficient	Coefficient_std_error	Coefficient_P_value
Smooth.muscle.cells	2.1275419326542867e-07	1.7994090432983585e-07	0.11853225314531085
Stromal.cells	2.0070930677003786e-07	2.610896660314443e-07	0.22102470468859692
Chromaffin.cells	3.518480510514801e-07	4.714790822124082e-07	0.22775385822066618
Mesothelial.cells	5.73636156917169e-08	1.4102144542901216e-07	0.342087621814794
Intestinal.epithelial.cells	2.1261783192384538e-08	5.248991843710458e-08	0.34271518576812565
Myeloid.cells	1.7491081331701953e-07	7.936883340913262e-07	0.4127887000685223
Lymphoid.cells	5.293009431285443e-09	4.30231832330032e-07	0.49509206007596507
Vascular.endothelial.cells	-2.2018831509307616e-08	1.1848950223558747e-07	0.573710720605573
ENS.neurons	-6.199902244103835e-08	1.5795610981225924e-07	0.6526585157894921
Lymphatic.endothelial.cells	-7.134277210577334e-08	8.736613800309448e-08	0.7929201108334836
ENS.glia	-8.008729132343305e-08	8.286745780116402e-08	0.8330905834029035
Intestine_Unknown.8	-1.4517070388373026e-06	1.1349140047006986e-06	0.8995750557450256
Intestine_Unknown.4	-2.036672824430783e-06	4.055494162722837e-07	0.9999997443310861
