Name	Coefficient	Coefficient_std_error	Coefficient_P_value
Myeloid.cells	1.2541795885139341e-06	1.5290887550969402e-06	0.20604713862633472
Lymphoid.cells	4.837381073271246e-07	8.096095339864784e-07	0.2750882829917495
ENS.glia	3.907974287320455e-08	1.1518138550137417e-07	0.36719612615988684
Stromal.cells	2.09955988411864e-08	2.066004920615393e-07	0.45952750594342884
Vascular.endothelial.cells	-1.178096935907907e-08	1.3154554385426292e-07	0.5356808102188332
Intestine_Unknown.8	-4.881572325180483e-07	2.388051463801335e-06	0.5809859994365496
Intestinal.epithelial.cells	-2.6889255249235258e-08	9.606165755002651e-08	0.6102292651097901
Lymphatic.endothelial.cells	-7.641336268368382e-08	1.4485531620747068e-07	0.7010820239491474
Smooth.muscle.cells	-9.37968646730258e-08	1.4233819538546006e-07	0.7450430789675558
Intestine_Unknown.4	-1.6493951990971766e-06	1.3522158762255587e-06	0.8887243596751132
Mesothelial.cells	-1.980068931506227e-07	1.5061719483950078e-07	0.9056839864106611
Chromaffin.cells	-4.2049671113967777e-07	2.433506930158403e-07	0.9580009933281195
ENS.neurons	-3.189783874343282e-07	1.469135795509334e-07	0.9850418745020398
