Name	Coefficient	Coefficient_std_error	Coefficient_P_value
Lymphatic.endothelial.cells	3.381175742305008e-06	1.2184650423138713e-06	0.002760536415719403
Myeloid.cells	3.22912625744801e-06	2.7600261065940656e-06	0.12100808741950075
Stromal.cells	5.293610140091812e-07	5.989433649233764e-07	0.1883953918775098
Vascular.endothelial.cells	4.2367942188551054e-07	5.091538996117548e-07	0.20266934384739427
Lymphoid.cells	-2.067139499685086e-07	2.2868922996229214e-06	0.5360116534039655
Intestine_Unknown.4	-1.1735874776727456e-06	2.663838139323082e-06	0.6702351610573138
Chromaffin.cells	-2.6206186491465904e-07	3.733509246314192e-07	0.7586349576711042
Smooth.muscle.cells	-4.283528996629482e-07	5.103487248021085e-07	0.7993589702845862
ENS.neurons	-3.693593654996861e-07	4.215693676718152e-07	0.8095266323339871
ENS.glia	-4.444714161599881e-07	3.5013858117197424e-07	0.8978535822955555
Intestinal.epithelial.cells	-3.322996341525602e-07	2.5930466019065834e-07	0.8999914320291135
Intestine_Unknown.8	-5.7248915270498186e-06	2.3429121305787567e-06	0.9927270924911434
Mesothelial.cells	-9.633470128754696e-07	3.8018461681214914e-07	0.9943598361301402
