Name	Coefficient	Coefficient_std_error	Coefficient_P_value
ENS.neurons	1.6008530403889105e-07	1.455618650437177e-07	0.1357150778982006
Vascular.endothelial.cells	1.0437969690345111e-07	1.0558575268327319e-07	0.16143495541322778
Intestine_Unknown.8	1.306368606998768e-06	2.3000046738059276e-06	0.28502250987453503
Chromaffin.cells	1.590055943147582e-07	3.6624679801554217e-07	0.332090208556605
ENS.glia	3.141067366472411e-08	8.852703357032826e-08	0.36136428871031734
Intestine_Unknown.4	4.5520908073894123e-07	1.948333904056698e-06	0.4076321665482432
Stromal.cells	-1.506076834441222e-09	1.5205563437537442e-07	0.5039513688871204
Smooth.muscle.cells	-8.187747803741843e-09	9.753026001423528e-08	0.5334522433838292
Lymphoid.cells	-1.0287067667141926e-07	2.6342159878711525e-07	0.6519229465299758
Intestinal.epithelial.cells	-3.572719231410755e-08	6.278500457989555e-08	0.7153355744941303
Mesothelial.cells	-5.80629495658745e-08	9.928953484203641e-08	0.72065357968489
Myeloid.cells	-2.941266768594393e-07	3.7159003075005616e-07	0.785684196847899
Lymphatic.endothelial.cells	-9.352941798989186e-08	8.366046936868383e-08	0.8682088793352374
