Name	Coefficient	Coefficient_std_error	Coefficient_P_value
Lymphoid.cells	1.2377185823427825e-06	6.291505031467734e-07	0.024575160184361053
Intestine_Unknown.4	9.602711103329745e-07	6.185859211089981e-07	0.0602874610161985
ENS.neurons	2.1811551183603708e-07	1.7170648698553078e-07	0.10199225210478424
Mesothelial.cells	9.810666937341418e-08	1.3588614434115819e-07	0.23515431249828667
Vascular.endothelial.cells	1.8042906816967805e-08	9.819381677627682e-08	0.4271056181562025
Myeloid.cells	3.052192806571001e-09	5.740539126201243e-07	0.4978788699202735
Lymphatic.endothelial.cells	-2.68496609720464e-08	1.2160180212853024e-07	0.587375863979095
Smooth.muscle.cells	-2.381788204868056e-08	1.0172968497968658e-07	0.5925576318162237
ENS.glia	-2.1950355925183756e-08	7.855024241365086e-08	0.6100477601830602
Stromal.cells	-5.169238213386523e-08	1.6164933936563533e-07	0.6254328118008634
Intestinal.epithelial.cells	-4.092843247245074e-08	5.0991318704931105e-08	0.7889128901618734
Intestine_Unknown.8	-3.917155668007572e-07	3.077224861995197e-07	0.8984822389650067
Chromaffin.cells	-2.3262114242935863e-07	1.7955680360087514e-07	0.9024311903865174
