Name	Coefficient	Coefficient_std_error	Coefficient_P_value
Smooth.muscle.cells	2.5055003143239183e-07	1.5025410034224333e-07	0.047706640096393096
Intestine_Unknown.4	2.463711913545239e-06	2.0120782682218215e-06	0.11038913389247051
Intestine_Unknown.8	9.28196144553016e-07	8.479560336626674e-07	0.1368398922477878
Mesothelial.cells	1.272662290848307e-07	1.1725127081712339e-07	0.1388690573303792
Intestinal.epithelial.cells	6.906739201236483e-08	6.43931545219857e-08	0.1417277714194397
ENS.glia	3.4527741271519075e-08	8.793154849396866e-08	0.34728304310364405
Lymphatic.endothelial.cells	1.4410818600227722e-08	1.0016994606150463e-07	0.4428040521714312
Chromaffin.cells	-5.483356653147211e-08	2.4607364334340067e-07	0.5881676352766189
Vascular.endothelial.cells	-4.2020515123687116e-08	1.011767263395306e-07	0.6610454351787696
ENS.neurons	-7.782489677208429e-08	1.410030401485754e-07	0.7095044886578404
Lymphoid.cells	-1.9627499081368716e-07	3.1500813649807096e-07	0.7333837332183867
Myeloid.cells	-3.859706533160134e-07	3.786751760168989e-07	0.8459616003344964
Stromal.cells	-2.418606806201999e-07	1.3849283681773072e-07	0.9596272528620255
