Name	Coefficient	Coefficient_std_error	Coefficient_P_value
Lymphoid.cells	4.91805651802163e-06	2.8626292109038725e-06	0.042896410998750224
Intestinal.epithelial.cells	4.501160177066021e-07	4.538290127982768e-07	0.1606430319636702
Lymphatic.endothelial.cells	1.256359170329665e-06	1.4260024881106917e-06	0.18914923552688206
Chromaffin.cells	1.3182170956679113e-06	2.079139744670038e-06	0.26303374139496893
Mesothelial.cells	-4.8646929904995385e-09	8.095655563798482e-07	0.5023972364195057
Intestine_Unknown.8	-4.910871926650603e-06	8.607748324133258e-06	0.7158366562468133
Vascular.endothelial.cells	-4.717701121552125e-07	4.6168233312078746e-07	0.8465740601226532
ENS.neurons	-1.0679677820524968e-06	6.501035768739585e-07	0.9497842782595478
Intestine_Unknown.4	-2.8429882085206078e-06	1.2466290780744752e-06	0.988712176745574
ENS.glia	-7.361888239443776e-07	3.0651071451856533e-07	0.9918435158096568
Stromal.cells	-1.4989736766816226e-06	6.057665500793077e-07	0.9933289930261309
Myeloid.cells	-2.928533440333331e-06	1.1274939973339736e-06	0.995303140528409
Smooth.muscle.cells	-1.2152142417075683e-06	4.6025228313490443e-07	0.9958586358619044
