Name	Coefficient	Coefficient_std_error	Coefficient_P_value
Vascular.endothelial.cells	1.7400689179407344e-07	2.2555090129668996e-07	0.22021270415706545
Lymphoid.cells	9.370621094760115e-07	1.3142270789857234e-06	0.23791859338398003
ENS.neurons	1.1035648128767901e-07	2.3335345373265596e-07	0.31813670854507897
Smooth.muscle.cells	6.414363943769178e-08	3.4473283098973496e-07	0.4261958419127437
Chromaffin.cells	-7.939911956455143e-08	3.688048768793355e-07	0.5852284545412816
Mesothelial.cells	-1.0019281601186554e-07	2.9203910788542694e-07	0.6342309117121185
Stromal.cells	-1.7057902158672038e-07	2.422554112284849e-07	0.7593237292278878
Intestinal.epithelial.cells	-1.708938793416458e-07	1.3738159142203864e-07	0.8932384032736309
Intestine_Unknown.4	-2.6109856706793547e-06	1.6973728089687546e-06	0.9380063902456413
Myeloid.cells	-1.0620251750047196e-06	5.01416498121277e-07	0.9829145800249779
ENS.glia	-2.498765632906596e-07	1.1066401770236358e-07	0.9880263847291427
Intestine_Unknown.8	-3.397320070516848e-06	1.495969164821467e-06	0.9884259869206692
Lymphatic.endothelial.cells	-3.8162657628345135e-07	1.415285903032303e-07	0.9964959885693082
