Name	Coefficient	Coefficient_std_error	Coefficient_P_value
Lymphoid.cells	6.825075551956557e-07	4.778846569245358e-07	0.0766193516717457
Intestinal.epithelial.cells	6.712893710871202e-08	6.030705493067586e-08	0.13282863224986602
Intestine_Unknown.8	3.9852652738998365e-06	4.712653160109009e-06	0.19887341219416127
Smooth.muscle.cells	1.0582075470522884e-07	1.5035093243944682e-07	0.24077086132095188
Myeloid.cells	4.533513829991658e-07	8.279749528760271e-07	0.29200307870512365
ENS.neurons	3.952257647273676e-08	1.2707834604164057e-07	0.3778966889954818
Vascular.endothelial.cells	3.0079878041678994e-08	1.0186110814312524e-07	0.38388126039919557
Stromal.cells	2.4310886005581267e-08	1.6763376108650767e-07	0.44234603810515677
Intestine_Unknown.4	1.7037624667634046e-07	2.8990773275973174e-06	0.47656799909791697
Chromaffin.cells	-2.0934510826799684e-08	2.0581330732986567e-07	0.5405089576706531
Mesothelial.cells	-1.744523037234732e-08	1.1963251745932338e-07	0.5579696313343869
Lymphatic.endothelial.cells	-8.786412889297636e-08	9.344572430751381e-08	0.8264602322952856
ENS.glia	-1.1881595588264121e-07	8.684979512779084e-08	0.9143537577341235
