Name	Coefficient	Coefficient_std_error	Coefficient_P_value
Lymphoid.cells	4.288981008433896e-06	5.017532081388813e-06	0.19633123787358603
Vascular.endothelial.cells	6.166320700171821e-07	8.367652531192557e-07	0.2305844030230006
Myeloid.cells	3.4532753064120836e-07	2.057740172378126e-06	0.43336290754677775
Chromaffin.cells	-5.693699093905451e-08	5.152661924437632e-07	0.543993634067962
Mesothelial.cells	-1.1595911059982715e-07	5.886338722755889e-07	0.5780850597165668
Stromal.cells	-2.511163489888418e-07	6.67741007822593e-07	0.6465670084892122
ENS.neurons	-5.742227224789924e-07	4.029858714824701e-07	0.9229098700822856
Intestinal.epithelial.cells	-5.124912115691712e-07	3.556372615388284e-07	0.9252147751137225
ENS.glia	-5.373578674233864e-07	3.7068351934126416e-07	0.9264206114835567
Lymphatic.endothelial.cells	-6.621664598357648e-07	4.4233740092142046e-07	0.9327996563253851
Intestine_Unknown.4	-3.5042186620064798e-06	1.951937785031917e-06	0.9636931572993449
Smooth.muscle.cells	-1.0148133885511553e-06	4.5858424579167454e-07	0.9865486552364694
Intestine_Unknown.8	-6.117592551033698e-06	2.2618727359759456e-06	0.9965812644154857
