Name	Coefficient	Coefficient_std_error	Coefficient_P_value
Lymphatic.endothelial.cells	1.682493519399322e-07	1.1962839928088418e-07	0.0797977643341371
Mesothelial.cells	2.0189325715934127e-07	1.7017031520878086e-07	0.1177284801260054
Intestine_Unknown.4	5.920650340525158e-07	6.134863435771384e-07	0.16725170495789304
Stromal.cells	8.870508049546864e-08	1.6305488293225812e-07	0.2932139329368818
Vascular.endothelial.cells	3.650778594357991e-08	1.1156338613401562e-07	0.3717439185493578
Intestine_Unknown.8	-5.9316801371178355e-08	1.036781464391098e-06	0.5228120172015556
Chromaffin.cells	-1.5066072552813188e-08	2.1005805998419224e-07	0.5285889723842635
Myeloid.cells	-3.2223046455172336e-08	3.4860058138724634e-07	0.5368239566469908
ENS.glia	-7.851567781409845e-08	9.614604650948348e-08	0.7929298446739208
Smooth.muscle.cells	-1.396270790493226e-07	1.1942421457716977e-07	0.8788322081512915
ENS.neurons	-1.5608427745132616e-07	1.2567380221849764e-07	0.8928779245000353
Lymphoid.cells	-5.635995332364264e-07	3.9532456357166794e-07	0.9230171536394036
Intestinal.epithelial.cells	-1.0850650633379699e-07	5.0584434605855156e-08	0.9840258635822937
