Name	Coefficient	Coefficient_std_error	Coefficient_P_value
Vascular.endothelial.cells	2.2285153960289093e-07	1.3509044727344612e-07	0.04950758675467408
ENS.neurons	2.30381251853774e-07	1.95554311039079e-07	0.11937967763107793
Chromaffin.cells	1.7989912291120494e-07	2.1131727425176448e-07	0.19729515064405734
Intestinal.epithelial.cells	4.380881068186293e-08	5.859577738178384e-08	0.22733730787438483
Lymphatic.endothelial.cells	5.178669811006859e-08	9.384393946204789e-08	0.29052950600311467
Stromal.cells	6.278444428854794e-08	1.4041747869655452e-07	0.32739168706908234
Mesothelial.cells	5.244802018872938e-08	1.3977092563324107e-07	0.3537399864143623
Intestine_Unknown.8	6.16373353277175e-08	1.1465953760307157e-06	0.4785644513021565
ENS.glia	-5.843431800000848e-09	8.245607466802735e-08	0.5282482790475678
Intestine_Unknown.4	-3.6737257330534373e-07	2.114469928605765e-06	0.5689659488745722
Lymphoid.cells	-3.6174905102726167e-07	3.2594332185997275e-07	0.8664687307884946
Smooth.muscle.cells	-1.2985072134716305e-07	9.865323024284284e-08	0.9059522176998225
Myeloid.cells	-6.505725046839782e-07	2.5194525863786793e-07	0.9950913357006106
