Name	Coefficient	Coefficient_std_error	Coefficient_P_value
Chromaffin.cells	3.0532057841837173e-06	1.9592896962811653e-06	0.0595783746869413
Vascular.endothelial.cells	3.6197967033053506e-07	2.6806681524557897e-07	0.08845447409510915
Intestinal.epithelial.cells	2.7035494312043026e-07	3.041264319878137e-07	0.1870134284668885
Lymphatic.endothelial.cells	2.312997869578143e-07	3.582581416373538e-07	0.2592616870908778
ENS.neurons	-6.025980975568997e-08	4.12466645154322e-07	0.5580772771639014
Smooth.muscle.cells	-5.820314964124922e-08	2.6513078899006673e-07	0.5868799062396367
Myeloid.cells	-3.620764844782527e-07	6.290805502289655e-07	0.7175452370003739
Stromal.cells	-1.9264117863376347e-07	2.689142938908376e-07	0.7631174479042655
Intestine_Unknown.8	-8.380699548029907e-07	1.055809725918508e-06	0.7863352935563988
ENS.glia	-2.329812344359791e-07	1.696935856216105e-07	0.9151164447349585
Intestine_Unknown.4	-2.3456835316237994e-06	1.6950446322064645e-06	0.9167974455092925
Lymphoid.cells	-7.41825942502261e-07	4.973740894052324e-07	0.9320828832381358
Mesothelial.cells	-5.422142904883313e-07	1.8188408180027947e-07	0.9985639161465935
