Name	Coefficient	Coefficient_std_error	Coefficient_P_value
Lymphatic.endothelial.cells	1.36843712787566e-07	1.2053908186329987e-07	0.12813230398919107
Vascular.endothelial.cells	7.614737902679214e-08	1.0810680321140034e-07	0.24060064456804353
ENS.glia	5.0268699643380986e-08	8.186381278852013e-08	0.26959023391823955
Smooth.muscle.cells	8.051248262365338e-08	1.4457272320375966e-07	0.2887980354728795
Lymphoid.cells	1.5719760778134978e-07	3.1654187107999e-07	0.3097323293938675
Mesothelial.cells	-2.58022035735268e-08	9.385294376421142e-08	0.608311772663758
Intestine_Unknown.4	-3.448068400018933e-07	9.148822990628937e-07	0.6468710440959697
Intestinal.epithelial.cells	-2.84777570062182e-08	5.02570088230729e-08	0.7145214522145
Intestine_Unknown.8	-1.1784211825748724e-06	1.8867927221729617e-06	0.7338710901965544
ENS.neurons	-1.0833997398558134e-07	1.2617178748944893e-07	0.8047387957640149
Stromal.cells	-1.6012577300169948e-07	1.1790595279750334e-07	0.912780925855494
Myeloid.cells	-4.4855625526156585e-07	3.2532644367684235e-07	0.9160199639768261
Chromaffin.cells	-2.7128450777518737e-07	1.6401917692591507e-07	0.9509342548489547
