Name	Coefficient	Coefficient_std_error	Coefficient_P_value
Intestine_Unknown.4	1.1433772391760658e-06	8.893304903491763e-07	0.09928075548825777
Stromal.cells	2.351219889607063e-07	3.271553881373577e-07	0.23616721346664926
Lymphoid.cells	5.440346686931878e-07	9.434824368980077e-07	0.282096722791765
Intestinal.epithelial.cells	3.177004714005722e-08	6.541881185345542e-08	0.31361091545864894
ENS.neurons	6.101057875144335e-08	2.570162149711189e-07	0.4061808969339852
Myeloid.cells	5.431803770455822e-08	6.634161053317308e-07	0.46737255150870954
ENS.glia	-9.180272831578834e-09	1.2949811751721064e-07	0.5282578137797685
Vascular.endothelial.cells	-1.6706420697100683e-08	1.4826772737792691e-07	0.5448568367944239
Smooth.muscle.cells	-7.628122229274342e-08	1.5781805896090897e-07	0.6855760711259882
Intestine_Unknown.8	-1.0006725115862914e-06	1.7009964427411383e-06	0.7218298528249725
Mesothelial.cells	-1.4349646733199306e-07	1.6565874275006086e-07	0.806814493487005
Chromaffin.cells	-1.8934280804164985e-07	1.839582837928058e-07	0.848323675104127
Lymphatic.endothelial.cells	-2.2520792103784542e-07	1.1084519994366725e-07	0.9789096855630215
