Name	Coefficient	Coefficient_std_error	Coefficient_P_value
Vascular.endothelial.cells	2.1971597486582082e-07	1.1197490737088293e-07	0.02487021953671838
ENS.glia	1.1334933779534522e-07	7.395350094747308e-08	0.0626735498238348
Intestinal.epithelial.cells	8.282642607618817e-08	6.682915307929749e-08	0.10760320448728683
Lymphoid.cells	4.773584159916322e-07	4.7186513436630885e-07	0.1558547155894774
Myeloid.cells	3.544040959712942e-07	5.625221030622232e-07	0.2643384695183526
Chromaffin.cells	2.3114880907826581e-07	3.6769260782708666e-07	0.2647901323326076
Intestine_Unknown.4	1.972662762304193e-06	3.5266266831079177e-06	0.28795717005493576
Lymphatic.endothelial.cells	6.075158376619573e-08	1.1377271945256775e-07	0.29668003595599435
Mesothelial.cells	-8.573566335867119e-09	1.171927392427696e-07	0.5291597378554738
Intestine_Unknown.8	-1.7499956496371118e-07	8.828659807723993e-07	0.5785625862486437
ENS.neurons	-3.948301082275127e-08	1.468540898836483e-07	0.6059808193039199
Stromal.cells	-6.246189890663363e-08	1.2855760956113452e-07	0.6864692632664291
Smooth.muscle.cells	-5.65339706041108e-08	1.1210005861857232e-07	0.692980700180862
