Name	Coefficient	Coefficient_std_error	Coefficient_P_value
Syncytiotrophoblasts.and.villous.cytotrophoblasts	8.393134848841782e-08	1.3127001790371578e-07	0.2612880654539201
Myeloid.cells	1.6639013899425815e-07	3.366412109693928e-07	0.310559340736319
Erythroblasts	1.2290995499576413e-08	1.2746447338512444e-07	0.4615907908480148
Lymphoid.cells	-1.0340923624393679e-07	3.557175782127273e-07	0.6143619109183095
Trophoblast.giant.cells	-2.6013789798082618e-08	8.438007984204985e-08	0.6210703123022298
Smooth.muscle.cells	-6.413230625542913e-08	9.884293503009415e-08	0.7417760141297299
IGFBP1_DKK1.positive.cells	-3.3627694598038093e-08	4.453362200166275e-08	0.7749079106698555
Stromal.cells	-1.248952869116655e-07	1.4848099263108845e-07	0.79986898943469
Extravillous.trophoblasts	-3.742622749867657e-08	3.0228448910702655e-08	0.8921628684109202
Vascular.endothelial.cells	-1.3934176440131563e-07	9.269244362847249e-08	0.9336152761102118
PAEP_MECOM.positive.cells	-9.290147850723706e-08	5.398126036407341e-08	0.9573741332676582
