Name	Coefficient	Coefficient_std_error	Coefficient_P_value
IGFBP1_DKK1.positive.cells	6.109411820772514e-08	5.4632889533409646e-08	0.13172664172891002
Myeloid.cells	3.3490068261146223e-07	3.712023784163135e-07	0.18347396044872089
Smooth.muscle.cells	9.419231690032724e-08	1.585832160462626e-07	0.27626894864098933
Extravillous.trophoblasts	1.7037181847561e-08	3.5937236001228914e-08	0.31772086448694103
Syncytiotrophoblasts.and.villous.cytotrophoblasts	2.631623751128886e-08	1.2987976393466762e-07	0.4197160290286508
Erythroblasts	1.2749481936192979e-08	1.1448548715710611e-07	0.455664129690937
Trophoblast.giant.cells	-4.701050682137215e-09	8.75491763934573e-08	0.5214113611149582
Vascular.endothelial.cells	-1.8062713598311776e-08	1.2221386624388845e-07	0.5587480943681377
Lymphoid.cells	-2.282684272967074e-07	4.5687525236880993e-07	0.6913320655575739
Stromal.cells	-1.2074854314634368e-07	1.5004160004200213e-07	0.7895229544398357
PAEP_MECOM.positive.cells	-7.142365903955321e-08	5.791709480120921e-08	0.8912503810248394
