Name	Coefficient	Coefficient_std_error	Coefficient_P_value
Lymphoid.cells	6.133274067079153e-07	6.970074466122483e-07	0.18944486779533942
Smooth.muscle.cells	7.358921620606115e-08	1.4630807463587705e-07	0.3074911350972638
Extravillous.trophoblasts	6.868589467578503e-09	5.4877686223267247e-08	0.45019773303053345
IGFBP1_DKK1.positive.cells	6.480288325490991e-09	6.48748760574147e-08	0.46021621349670505
Stromal.cells	-2.316458912520907e-08	1.9474719632847603e-07	0.5473413158178991
Trophoblast.giant.cells	-5.761342997925629e-08	1.317722999427536e-07	0.6690239453545778
Vascular.endothelial.cells	-1.4965790109980442e-07	1.4011168557846826e-07	0.8572697165521341
Syncytiotrophoblasts.and.villous.cytotrophoblasts	-1.8770984789109084e-07	1.5114354644683147e-07	0.8928689797581448
PAEP_MECOM.positive.cells	-1.0868757419462361e-07	8.312257967459664e-08	0.9044883243323953
Myeloid.cells	-2.9701835584865677e-07	2.188521298503912e-07	0.9126355365958227
Erythroblasts	-2.5632265449216627e-07	1.3247922205788916e-07	0.9734934381979556
