Name	Coefficient	Coefficient_std_error	Coefficient_P_value
Trophoblast.giant.cells	8.379916046189148e-08	1.0822690490253191e-07	0.21937924753280735
IGFBP1_DKK1.positive.cells	4.498730578337756e-08	5.95616440593311e-08	0.2250325050572683
PAEP_MECOM.positive.cells	4.497295015281259e-08	8.898851380559334e-08	0.30664623796855417
Syncytiotrophoblasts.and.villous.cytotrophoblasts	7.439750031198571e-08	1.5022590655809928e-07	0.31021624631757294
Erythroblasts	1.4325666535873147e-08	1.4931436846164889e-07	0.46178292660976444
Lymphoid.cells	6.085129578341477e-09	6.15093106027582e-07	0.4960533196550277
Vascular.endothelial.cells	-7.165152925924402e-09	1.0833554607639622e-07	0.5263662291762116
Extravillous.trophoblasts	-5.771629999907607e-09	4.205314383096898e-08	0.5545818635951196
Myeloid.cells	-4.9871007741890644e-08	3.4943747220351716e-07	0.5567435392088306
Smooth.muscle.cells	-3.800598552856949e-08	1.4215813444571771e-07	0.6054001760105264
Stromal.cells	-6.628924530307115e-08	2.1783571903422048e-07	0.6195535377235222
