Name	Coefficient	Coefficient_std_error	Coefficient_P_value
PAEP_MECOM.positive.cells	7.258144313548449e-07	6.057141858725765e-07	0.11540426020617517
Myeloid.cells	4.0563644564049695e-06	7.301905812972296e-06	0.2892690610243629
Syncytiotrophoblasts.and.villous.cytotrophoblasts	4.272235284891622e-07	8.011506125747189e-07	0.296925962836883
Trophoblast.giant.cells	3.917776182279984e-07	1.410765535734069e-06	0.3906191457170747
IGFBP1_DKK1.positive.cells	-1.55428288723398e-07	1.0463329809791805e-06	0.5590439476140644
Smooth.muscle.cells	-2.5966534453685818e-06	1.1294104645673756e-05	0.5909200363637725
Vascular.endothelial.cells	-1.8375297018482572e-06	2.423397414937687e-06	0.7758479268218823
Erythroblasts	-4.5858668242839775e-06	5.811449577249729e-06	0.7849758318100291
Stromal.cells	-2.721237014206342e-06	2.6871603252572755e-06	0.844393793873277
Lymphoid.cells	-4.496774577872248e-06	3.2761688657766014e-06	0.9150571333243986
Extravillous.trophoblasts	-7.453247503922278e-07	5.206638171821475e-07	0.9238550027737369
