Name	Coefficient	Coefficient_std_error	Coefficient_P_value
Myeloid.cells	1.8528740856700168e-06	2.4422350753279597e-06	0.22402210245799364
Vascular.endothelial.cells	2.375693197012035e-07	3.8225955904217226e-07	0.2671396457906606
Lymphoid.cells	5.518501090983214e-07	1.0755194387188088e-06	0.30394033291721045
Stromal.cells	2.505505376435226e-07	6.149741521066522e-07	0.3418511023404587
IGFBP1_DKK1.positive.cells	5.386849690507654e-08	1.684211387845367e-07	0.3745432815793839
Erythroblasts	1.0584302531783678e-07	3.4362877436923523e-07	0.3790352285462733
Extravillous.trophoblasts	2.771227415855128e-09	1.1782246007374546e-07	0.4906175965215768
Trophoblast.giant.cells	-4.345035473031769e-08	3.9544659042399153e-07	0.54374640764228
Syncytiotrophoblasts.and.villous.cytotrophoblasts	-3.614149696163383e-07	3.7122323729725536e-07	0.8348670718311096
Smooth.muscle.cells	-7.107716674491791e-07	3.925846479485386e-07	0.9648902978703768
PAEP_MECOM.positive.cells	-1.8532561628138579e-07	9.589968690178318e-08	0.9733507490978041
