Name	Coefficient	Coefficient_std_error	Coefficient_P_value
Extravillous.trophoblasts	3.004267274054009e-08	3.5343176108428956e-08	0.19765488988926422
Trophoblast.giant.cells	1.624803494190678e-07	2.9401991660824625e-07	0.2902629131999058
Vascular.endothelial.cells	5.4960921049038506e-08	1.354926519449215e-07	0.3425044300765482
PAEP_MECOM.positive.cells	2.3832615499530642e-08	7.902918057872236e-08	0.38149097478680166
IGFBP1_DKK1.positive.cells	-6.845201574707324e-10	4.8550863192298795e-08	0.5056245135002788
Myeloid.cells	-5.753120226323883e-08	3.032842861426746e-07	0.5752255294353761
Syncytiotrophoblasts.and.villous.cytotrophoblasts	-8.309269288162766e-08	1.3704295047857004e-07	0.7278508246906267
Erythroblasts	-1.0054335937324703e-07	1.2590340651124934e-07	0.7877316628589349
Stromal.cells	-1.5019242166257306e-07	1.8646580922093048e-07	0.7897254446553826
Smooth.muscle.cells	-2.0357415132100734e-07	1.242092109004831e-07	0.9493893917348539
Lymphoid.cells	-5.074934698710451e-07	2.676986520229352e-07	0.9710043715233769
