Name	Coefficient	Coefficient_std_error	Coefficient_P_value
Syncytiotrophoblasts.and.villous.cytotrophoblasts	1.2076853705876794e-07	1.364008323105348e-07	0.18797196797868687
Myeloid.cells	-1.0849883599184419e-08	3.388129391224381e-07	0.512773235964859
Vascular.endothelial.cells	-2.3514737291975167e-08	1.1037932812968633e-07	0.5843504409035056
Stromal.cells	-4.6763547121409546e-08	1.3218095504008007e-07	0.6382497311666745
Trophoblast.giant.cells	-4.3566985655846276e-08	8.395239758819635e-08	0.6981017341463904
IGFBP1_DKK1.positive.cells	-4.087606190309614e-08	5.659417296232512e-08	0.7649346051448318
PAEP_MECOM.positive.cells	-6.459367345127735e-08	8.152831920050634e-08	0.7859027744702491
Extravillous.trophoblasts	-3.934909198363561e-08	3.4516772951395245e-08	0.8728566733308438
Erythroblasts	-1.2420607589322592e-07	8.534250559072421e-08	0.9272184414153152
Smooth.muscle.cells	-2.0466878488358864e-07	9.513363353508758e-08	0.9842769688396203
Lymphoid.cells	-5.625153685596565e-07	1.9988584970716e-07	0.9975549312490236
