Name	Coefficient	Coefficient_std_error	Coefficient_P_value
Lymphoid.cells	9.437616501122051e-07	6.704286308489905e-07	0.0796101229783786
Stromal.cells	1.7451787072514184e-07	2.150938094422349e-07	0.2085803389286745
PAEP_MECOM.positive.cells	2.910872273367559e-08	8.529310200480364e-08	0.36644687407152027
Erythroblasts	4.663570930460195e-08	1.4105877186279912e-07	0.37046882623084093
IGFBP1_DKK1.positive.cells	-6.934473275493504e-09	5.995980368651458e-08	0.5460358389454762
Smooth.muscle.cells	-2.862965711020832e-08	1.631279246586025e-07	0.5696583156037603
Myeloid.cells	-1.3376276824137457e-07	3.1750360365547816e-07	0.6632302602196922
Trophoblast.giant.cells	-7.45877383627655e-08	1.2157468747699067e-07	0.7302316420288212
Syncytiotrophoblasts.and.villous.cytotrophoblasts	-1.4766454639574855e-07	1.3584780424255656e-07	0.8614783145568949
Extravillous.trophoblasts	-6.315091923199866e-08	4.5360091756701155e-08	0.9180710790832141
Vascular.endothelial.cells	-3.3238697071041373e-07	1.4886832357936134e-07	0.9872175530399573
