Name	Coefficient	Coefficient_std_error	Coefficient_P_value
IGFBP1_DKK1.positive.cells	1.264090754466163e-07	6.62184736945425e-08	0.02813298508113961
Syncytiotrophoblasts.and.villous.cytotrophoblasts	1.943163088802561e-07	1.3990258955285496e-07	0.08242549123856369
PAEP_MECOM.positive.cells	3.716197778685448e-08	7.06093768700162e-08	0.2993385990281703
Vascular.endothelial.cells	6.830849205370569e-08	1.3160026283869778e-07	0.3018592925650333
Smooth.muscle.cells	6.145974928486763e-08	1.591457968827087e-07	0.34967976185081473
Extravillous.trophoblasts	8.615368416994047e-09	3.025172313396153e-08	0.3879027678992052
Lymphoid.cells	5.0168735123755645e-08	3.3624194749223464e-07	0.44069622442447065
Myeloid.cells	-1.249010340487683e-07	2.586994216809419e-07	0.6853824329018049
Trophoblast.giant.cells	-6.403731253871689e-08	9.279506236556992e-08	0.754932451000988
Erythroblasts	-9.298796774190213e-08	9.792059722693187e-08	0.8288488975889231
Stromal.cells	-1.466896693897833e-07	1.391814702174742e-07	0.8540460407158597
