Name	Coefficient	Coefficient_std_error	Coefficient_P_value
Extravillous.trophoblasts	7.109932559647636e-08	4.521301248261301e-08	0.05791254426550632
Vascular.endothelial.cells	1.340701203859278e-07	1.3526515728258208e-07	0.16080245341529648
PAEP_MECOM.positive.cells	6.378608955891642e-08	8.165316474117127e-08	0.21734734405279343
Trophoblast.giant.cells	1.2842187336502162e-07	1.651146704308305e-07	0.21835117252241032
Erythroblasts	1.5276837209018763e-07	2.3608006761548528e-07	0.2587822963815233
Lymphoid.cells	-1.299099001938746e-07	4.6685772024372793e-07	0.6095953128061387
Smooth.muscle.cells	-5.413262462037048e-08	1.5715253192148635e-07	0.6347494869569685
Myeloid.cells	-1.4490567854119726e-07	2.5929702557747467e-07	0.7118647090759767
IGFBP1_DKK1.positive.cells	-3.298362157366448e-08	5.781974415053785e-08	0.7158157809481895
Syncytiotrophoblasts.and.villous.cytotrophoblasts	-1.1628435583957293e-07	1.1185735322481654e-07	0.8507318165891797
Stromal.cells	-2.868943769772108e-07	1.2153861738269759e-07	0.990875340943787
