Name	Coefficient	Coefficient_std_error	Coefficient_P_value
Extravillous.trophoblasts	4.075482590905598e-08	3.5923309631152055e-08	0.12829342222547874
PAEP_MECOM.positive.cells	5.3676049516532175e-08	9.911926684992572e-08	0.29407118730160875
Myeloid.cells	1.3232423120506096e-07	2.619699634219553e-07	0.3067400075888864
Trophoblast.giant.cells	4.192522410453435e-08	9.9607419989137e-08	0.33691236264032565
IGFBP1_DKK1.positive.cells	6.23203488131314e-09	4.636167216468082e-08	0.44653439026348496
Vascular.endothelial.cells	1.0057386542332316e-08	1.080277420274155e-07	0.462912044894691
Erythroblasts	-1.2164962433330602e-08	9.390660793796244e-08	0.5515360776218728
Stromal.cells	-9.340728063550192e-08	1.5031634564240177e-07	0.7328333031523963
Smooth.muscle.cells	-9.562266025246477e-08	1.0699526045128886e-07	0.8142612782374732
Syncytiotrophoblasts.and.villous.cytotrophoblasts	-1.6558515355459584e-07	9.465480537786233e-08	0.9598854334066835
Lymphoid.cells	-5.459903552831087e-07	2.6362527506269023e-07	0.9808245737539582
