Name	Coefficient	Coefficient_std_error	Coefficient_P_value
Smooth.muscle.cells	3.130276332818549e-07	1.6251678977453148e-07	0.027044390931347497
Trophoblast.giant.cells	1.1437017580793355e-07	8.887536408860697e-08	0.09907149611905658
Lymphoid.cells	4.1783769671331953e-07	3.633685157388153e-07	0.12509239415074014
Stromal.cells	1.4825762025471763e-07	1.8647761348115223e-07	0.2132944023069534
PAEP_MECOM.positive.cells	3.134755509394029e-08	6.515155207461225e-08	0.31520556979780956
IGFBP1_DKK1.positive.cells	1.867993355774761e-08	4.18361807467451e-08	0.3276173757008348
Erythroblasts	8.309443778812382e-09	1.2178902170832366e-07	0.4728019958378934
Vascular.endothelial.cells	1.0662816111819885e-09	1.1046089939772354e-07	0.4961490607659369
Myeloid.cells	-7.846506987853103e-09	2.4827304560049434e-07	0.5126062108441187
Syncytiotrophoblasts.and.villous.cytotrophoblasts	-1.0694400594704e-07	9.459232662270204e-08	0.8708836298037915
Extravillous.trophoblasts	-3.451920201592304e-08	2.9025209469331848e-08	0.8828359323302505
