Name	Coefficient	Coefficient_std_error	Coefficient_P_value
Trophoblast.giant.cells	1.9940852452345909e-07	1.0244247572459183e-07	0.025794867388203697
IGFBP1_DKK1.positive.cells	4.8695100444160545e-08	4.3732766296393554e-08	0.13275342502440457
Myeloid.cells	2.66209912284108e-07	2.525118153169469e-07	0.14588484324095874
Extravillous.trophoblasts	3.794941394630306e-08	3.616137565006968e-08	0.14698642957649527
Vascular.endothelial.cells	8.919879945582775e-08	1.1895382757496227e-07	0.226669305435874
Erythroblasts	7.599227219260935e-08	1.2006593899863766e-07	0.2633925677333925
PAEP_MECOM.positive.cells	1.932411938311411e-08	7.03059877593741e-08	0.3917129072713864
Lymphoid.cells	7.792478806510576e-08	3.688918827767449e-07	0.4163499291196794
Stromal.cells	-3.913870164148969e-08	1.7579405652809586e-07	0.588091956064587
Syncytiotrophoblasts.and.villous.cytotrophoblasts	-3.9636729730418986e-08	1.2841288908875526e-07	0.621212304447889
Smooth.muscle.cells	-1.692033536868265e-07	1.3499121526574963e-07	0.8949771416231851
