Name	Coefficient	Coefficient_std_error	Coefficient_P_value
Syncytiotrophoblasts.and.villous.cytotrophoblasts	2.7882038925957064e-07	1.439017822619654e-07	0.026337592677853985
Stromal.cells	2.0980247088202112e-07	2.0298274666153606e-07	0.15066217118585906
Lymphoid.cells	3.1900303948493033e-07	4.645059325972632e-07	0.24611770567148045
Vascular.endothelial.cells	6.893769304434445e-08	1.4346429595860855e-07	0.31542827395223283
Smooth.muscle.cells	2.593339301223308e-08	9.974592313368299e-08	0.3974340018714212
Myeloid.cells	-3.784656977842768e-09	2.955948886960051e-07	0.5051077284894764
Erythroblasts	-8.68776187197072e-08	1.1694178760605546e-07	0.771232937822248
IGFBP1_DKK1.positive.cells	-4.422379810161792e-08	4.4771642362247884e-08	0.838365777939776
Extravillous.trophoblasts	-3.728097280120109e-08	3.142516189032777e-08	0.8822562623953666
Trophoblast.giant.cells	-8.881216964469104e-08	7.122324491485169e-08	0.8937929707664922
PAEP_MECOM.positive.cells	-7.502193377548273e-08	5.9521411740854604e-08	0.8962409214252234
