Name	Coefficient	Coefficient_std_error	Coefficient_P_value
Erythroblasts	1.4105429553255171e-07	1.2432674752889093e-07	0.1282829947380134
Trophoblast.giant.cells	4.527322144363787e-08	9.165983005104593e-08	0.31067903506453315
Stromal.cells	4.8594000285530556e-08	1.5529918171975933e-07	0.37717615071774824
Extravillous.trophoblasts	9.582531359123581e-09	3.3214229998389065e-08	0.38647941132686636
Vascular.endothelial.cells	1.4623730788088941e-08	1.1353953038381065e-07	0.44875851283872986
IGFBP1_DKK1.positive.cells	1.06047196261699e-09	4.540290375558345e-08	0.4906827844883849
Myeloid.cells	-3.784652824096568e-08	2.258149688273171e-07	0.56655090894655
Syncytiotrophoblasts.and.villous.cytotrophoblasts	-4.7528079187140113e-08	1.0249554380142159e-07	0.6785717817478126
Smooth.muscle.cells	-2.0789995101578315e-07	1.3562266299345698e-07	0.9373533595817614
PAEP_MECOM.positive.cells	-1.0628087481605841e-07	5.113725063333827e-08	0.9811612258107777
Lymphoid.cells	-6.033754055333529e-07	1.9819586258403804e-07	0.9988340391807484
