Name	Coefficient	Coefficient_std_error	Coefficient_P_value
PAEP_MECOM.positive.cells	6.033545898211797e-08	5.940321150091194e-08	0.1548876693848285
Vascular.endothelial.cells	1.6944842643844655e-07	1.7077246810722444e-07	0.160538586201039
Extravillous.trophoblasts	3.218265098550317e-08	3.306893099437764e-08	0.16522720078643915
IGFBP1_DKK1.positive.cells	2.5793946916864294e-08	4.2904010176238805e-08	0.2738529576251497
Syncytiotrophoblasts.and.villous.cytotrophoblasts	4.60824580277937e-08	1.1035985152909793e-07	0.3381324410627248
Erythroblasts	4.524211638128299e-08	1.209577614125848e-07	0.35419012220969603
Myeloid.cells	9.384820828392592e-09	2.3436359227841488e-07	0.4840290830332026
Lymphoid.cells	-8.250688770952423e-08	2.3619332211597787e-07	0.6365751974638049
Smooth.muscle.cells	-7.275939220638205e-08	1.2802968985446738e-07	0.715084677225861
Stromal.cells	-8.423052628476652e-08	1.2455664702469714e-07	0.7505567245537444
Trophoblast.giant.cells	-1.1108520453320383e-07	7.524464251303242e-08	0.9300710566662931
