Name	Coefficient	Coefficient_std_error	Coefficient_P_value
Erythroblasts	1.881746212780218e-07	1.3949391824784855e-07	0.08867156217691602
Smooth.muscle.cells	1.820572310262885e-07	1.7181411772044722e-07	0.14465934411516523
Stromal.cells	4.996866505904704e-08	1.8805985643775172e-07	0.39523275379928585
Trophoblast.giant.cells	1.5382911554837316e-08	1.0873627637870288e-07	0.44374936347517596
Vascular.endothelial.cells	-2.6166931872129865e-09	1.2181075146066318e-07	0.5085692703896744
Myeloid.cells	-5.441114044998446e-08	2.433372596884203e-07	0.5884672039176704
Lymphoid.cells	-1.7173714973312333e-07	2.8473666770794905e-07	0.7267934775880842
PAEP_MECOM.positive.cells	-6.017729227844168e-08	6.859567762951945e-08	0.8098314320617925
Extravillous.trophoblasts	-3.163285483460719e-08	3.533335352266403e-08	0.8146783368320107
IGFBP1_DKK1.positive.cells	-4.4928384782159224e-08	4.1260586003804814e-08	0.8618995782033767
Syncytiotrophoblasts.and.villous.cytotrophoblasts	-3.174136025736772e-07	1.160892737722631e-07	0.9968735865120791
