Name	Coefficient	Coefficient_std_error	Coefficient_P_value
Extravillous.trophoblasts	5.142348331603648e-08	3.8255228985600444e-08	0.0894384615426409
Lymphoid.cells	3.1507399458878145e-07	3.190220663786951e-07	0.1616683023391915
Trophoblast.giant.cells	8.184259188294468e-08	1.32924930740857e-07	0.2690445006618728
Smooth.muscle.cells	6.456986327670115e-08	1.106274513648384e-07	0.27972136368223466
IGFBP1_DKK1.positive.cells	1.8018325160884532e-09	5.574562771132542e-08	0.487107472680919
Erythroblasts	-3.821717516526007e-09	1.1321305531824743e-07	0.5134644823807003
Syncytiotrophoblasts.and.villous.cytotrophoblasts	-2.7126505129835824e-08	1.1918224989581104e-07	0.5900234287875609
Stromal.cells	-6.306345931902015e-08	1.4243404897256482e-07	0.6710287049787274
PAEP_MECOM.positive.cells	-5.0423168706549424e-08	6.182575994170455e-08	0.7926266363375201
Vascular.endothelial.cells	-1.3319082078742457e-07	1.0242876174645877e-07	0.9032554345257422
Myeloid.cells	-4.311765769131874e-07	1.8711400439997706e-07	0.9893985609170288
