Name	Coefficient	Coefficient_std_error	Coefficient_P_value
Smooth.muscle.cells	1.4055272961160976e-06	9.040497799725328e-07	0.060008621928445256
Stromal.cells	4.7549550615646946e-06	3.5268882155902725e-06	0.08879683313833137
PAEP_MECOM.positive.cells	2.605417166476727e-07	3.7051921582956265e-07	0.24097177857947283
Lymphoid.cells	1.1428484021968633e-06	2.5378595502717463e-06	0.32623993247632976
IGFBP1_DKK1.positive.cells	5.8762192423722186e-08	2.1355222911023804e-07	0.3915945698488382
Myeloid.cells	1.613859787406329e-07	9.134902836437943e-07	0.42988395369070204
Syncytiotrophoblasts.and.villous.cytotrophoblasts	6.798458425832523e-08	5.142544630229367e-07	0.44741293963237244
Vascular.endothelial.cells	-2.6051201929678093e-07	7.213542153492942e-07	0.6410037218707317
Trophoblast.giant.cells	-3.8249668059252487e-07	3.759247354166718e-07	0.8455379228750259
Erythroblasts	-6.321057260412617e-07	4.6251247925344107e-07	0.9141369042354142
Extravillous.trophoblasts	-3.4666514475985026e-07	1.7906401991099046e-07	0.9735651926869887
