Name	Coefficient	Coefficient_std_error	Coefficient_P_value
Vascular.endothelial.cells	1.1163612293227268e-06	5.403507439703947e-07	0.01941453753488096
IGFBP1_DKK1.positive.cells	2.2809187270876817e-07	1.8346684324305083e-07	0.10689115461285098
Stromal.cells	1.4555156320952821e-06	1.4208777581662408e-06	0.15282843173203192
Smooth.muscle.cells	3.7105018795916817e-07	5.143742927050086e-07	0.23534333860752782
PAEP_MECOM.positive.cells	1.3469245705629197e-07	2.3380764481757029e-07	0.28227976102165286
Myeloid.cells	1.7261035648357413e-07	1.1853176235757929e-06	0.4421092226179023
Extravillous.trophoblasts	-5.7318242327587996e-08	1.419843312847688e-07	0.6567811748620056
Syncytiotrophoblasts.and.villous.cytotrophoblasts	-1.5466866854090635e-07	3.5674141818528715e-07	0.6676958632824391
Erythroblasts	-3.121952174014473e-07	2.52465011058547e-07	0.8918799719354416
Lymphoid.cells	-1.140361823435373e-06	9.036914137396532e-07	0.8965063453054131
Trophoblast.giant.cells	-3.620991091187441e-07	1.85765542895004e-07	0.9743658060220253
