Name	Coefficient	Coefficient_std_error	Coefficient_P_value
Erythroblasts	2.3811033661712754e-07	1.2322743559565828e-07	0.026662263884948734
Stromal.cells	1.1744318542700973e-07	1.1428144845563321e-07	0.15205342884128087
Vascular.endothelial.cells	7.857058145990952e-08	1.1025511800864626e-07	0.23803884020145394
Extravillous.trophoblasts	1.6040445896890008e-08	3.029380812275064e-08	0.2982307588075579
Smooth.muscle.cells	6.280624659706207e-08	1.4265882137283811e-07	0.32987624695199075
Lymphoid.cells	2.831846023592627e-09	2.514913200317523e-07	0.4955079195699485
Syncytiotrophoblasts.and.villous.cytotrophoblasts	-2.3008780759952243e-08	1.2461497833217367e-07	0.5732438895740357
IGFBP1_DKK1.positive.cells	-9.605047033541834e-09	4.163823486238129e-08	0.5912177249396414
Trophoblast.giant.cells	-7.392106090246974e-08	9.176607445504969e-08	0.7897453590046384
Myeloid.cells	-1.5773850808763413e-07	1.8804069116034503e-07	0.7992241127038879
PAEP_MECOM.positive.cells	-5.4123684356842236e-08	5.6087153198551376e-08	0.8327257255369764
