Name	Coefficient	Coefficient_std_error	Coefficient_P_value
Extravillous.trophoblasts	6.153120191231454e-08	4.894880000259377e-08	0.10436734794677238
Trophoblast.giant.cells	5.991966305428719e-07	5.846128939138716e-07	0.15269434072042737
Stromal.cells	-3.6758517489511185e-09	1.9643213801554527e-07	0.5074650060396219
Syncytiotrophoblasts.and.villous.cytotrophoblasts	-1.1334495658779365e-08	1.2010200315748723e-07	0.5375939300258908
PAEP_MECOM.positive.cells	-4.714542473314168e-08	1.0913446620590425e-07	0.6671270801768231
Vascular.endothelial.cells	-7.686779612685098e-08	1.0913469001889865e-07	0.7593890942323
IGFBP1_DKK1.positive.cells	-4.587697876926597e-08	5.7101001645900514e-08	0.789138503612324
Lymphoid.cells	-2.6290776318410923e-07	3.1210528004872614e-07	0.8002092359017607
Erythroblasts	-1.1710871041766741e-07	1.1654032098998178e-07	0.8425220056895342
Smooth.muscle.cells	-1.5373583476451907e-07	1.4242093111142365e-07	0.8598057268904091
Myeloid.cells	-4.699774106018477e-07	1.926197138405202e-07	0.992654818449987
