Name	Coefficient	Coefficient_std_error	Coefficient_P_value
Stromal.cells	1.2329837568420183e-07	2.013961926348311e-07	0.2701967646377448
Trophoblast.giant.cells	6.535733212627244e-08	1.5029627119436414e-07	0.3318332431659563
Extravillous.trophoblasts	3.052158610735518e-08	7.248197099356595e-08	0.33684391135895364
IGFBP1_DKK1.positive.cells	-3.3888710525252563e-09	6.104260980089645e-08	0.5221365009491588
Smooth.muscle.cells	-8.467837793728434e-08	1.989510806447374e-07	0.6648091178579351
Syncytiotrophoblasts.and.villous.cytotrophoblasts	-1.3068811499453881e-07	1.5957275165631132e-07	0.7936032738783423
Erythroblasts	-1.6418528198909453e-07	1.5149242482034005e-07	0.8607700254576006
Vascular.endothelial.cells	-1.6410822107772553e-07	1.3406062991543618e-07	0.8895492237196223
Myeloid.cells	-4.917121796077243e-07	2.5724775889512205e-07	0.9720256012477579
PAEP_MECOM.positive.cells	-1.7164783983518195e-07	8.084845303695824e-08	0.9831264806813
Lymphoid.cells	-7.435765957318048e-07	2.508839288712068e-07	0.9984808054075794
