Name	Coefficient	Coefficient_std_error	Coefficient_P_value
Smooth.muscle.cells	4.8434688111426835e-06	2.4102859191181406e-06	0.022242083679149094
Stromal.cells	5.190350881130177e-06	3.074737212737327e-06	0.04569954437626016
IGFBP1_DKK1.positive.cells	6.159507412067859e-07	4.516452351256586e-07	0.08631631633734665
Vascular.endothelial.cells	1.2295132482877994e-06	1.3420373372101023e-06	0.1797929911798979
Extravillous.trophoblasts	3.322752831234507e-07	4.054181234124681e-07	0.20622589227126698
Syncytiotrophoblasts.and.villous.cytotrophoblasts	8.554342914189243e-07	1.1815503824725517e-06	0.23453499410915923
Erythroblasts	2.4435444126738983e-07	1.8377707393296515e-06	0.44711155130667074
Myeloid.cells	-1.468197737262224e-08	1.6214297412264126e-06	0.5036123560239558
Lymphoid.cells	-4.3972451608422096e-07	2.641660222590257e-06	0.5661015902599192
Trophoblast.giant.cells	-2.8058101109159894e-07	7.717017784753477e-07	0.6419169159159567
PAEP_MECOM.positive.cells	-5.082575245238214e-07	5.612475772269091e-07	0.8174222891877119
