Name	Coefficient	Coefficient_std_error	Coefficient_P_value
PAEP_MECOM.positive.cells	1.2455001921790221e-06	4.928329283831785e-07	0.0057483746528912295
Smooth.muscle.cells	1.0282719455088188e-06	1.0292270440947367e-06	0.15887990128071017
Stromal.cells	1.7874154123166413e-06	1.83788456925184e-06	0.16539110223493808
Myeloid.cells	6.28408568378668e-07	1.6869393818655147e-06	0.3547550882262885
Syncytiotrophoblasts.and.villous.cytotrophoblasts	1.3023151439411954e-07	4.4860640749757154e-07	0.3857924534788314
Extravillous.trophoblasts	-1.976935454710605e-08	1.8697106330975384e-07	0.54210362957509
IGFBP1_DKK1.positive.cells	-9.419401895915429e-08	1.9539040263333083e-07	0.6851258299536168
Vascular.endothelial.cells	-5.413054940070659e-07	8.59278154292797e-07	0.7356375771611299
Erythroblasts	-5.419855619241501e-07	4.1234439712589754e-07	0.9056442199747554
Lymphoid.cells	-1.176154636052863e-06	7.342137937563643e-07	0.945413782476696
Trophoblast.giant.cells	-4.7216883110055056e-07	2.5320424362339434e-07	0.96889349443613
