Name	Coefficient	Coefficient_std_error	Coefficient_P_value
IGFBP1_DKK1.positive.cells	8.498907595935918e-08	4.497050750703565e-08	0.02938668833514752
PAEP_MECOM.positive.cells	8.241430172436289e-08	6.575156632809029e-08	0.10502652173531102
Smooth.muscle.cells	6.95841364786418e-08	1.348932167498752e-07	0.3029809595230354
Syncytiotrophoblasts.and.villous.cytotrophoblasts	5.4219971968835967e-08	1.188146242318949e-07	0.3240724303673842
Trophoblast.giant.cells	-3.2251596071739976e-09	8.759478884837632e-08	0.514685369952701
Stromal.cells	-2.7028237207914697e-08	1.817158597522976e-07	0.5591202112390268
Erythroblasts	-4.093413120530571e-08	1.5552307136068058e-07	0.6038029214868716
Extravillous.trophoblasts	-3.317666126675429e-08	3.1375176294157084e-08	0.854839461612791
Vascular.endothelial.cells	-1.5485980481137022e-07	1.1113199070771529e-07	0.9182621095601173
Lymphoid.cells	-4.0275632576418513e-07	2.275694612093979e-07	0.961621193534887
Myeloid.cells	-4.759851897893662e-07	1.3903487643102185e-07	0.9996908929359617
