Name	Coefficient	Coefficient_std_error	Coefficient_P_value
Vascular.endothelial.cells	7.641165301580022e-08	1.128406043937905e-07	0.24915079004980456
Smooth.muscle.cells	5.233182458828822e-08	1.2125635194006283e-07	0.3330233238827326
IGFBP1_DKK1.positive.cells	1.9465952136907042e-08	5.283835165829254e-08	0.356285358378877
PAEP_MECOM.positive.cells	2.4221166297097055e-09	7.338966145190486e-08	0.48683589318740655
Extravillous.trophoblasts	-1.123304130231835e-10	3.367565403117119e-08	0.501330731928329
Lymphoid.cells	-5.589984207751079e-08	3.1689649708497147e-07	0.5700092800291151
Trophoblast.giant.cells	-3.590521873082072e-08	7.905153386363634e-08	0.6751576133299684
Myeloid.cells	-1.4879521546413082e-07	1.962077592196236e-07	0.775880877570458
Erythroblasts	-8.805207868830432e-08	1.0733238736046452e-07	0.7939968843226191
Stromal.cells	-1.6991851161374374e-07	1.6024673797428225e-07	0.8555085528894955
Syncytiotrophoblasts.and.villous.cytotrophoblasts	-1.5261028156875925e-07	1.2559415705990822e-07	0.8878372701357365
