Name	Coefficient	Coefficient_std_error	Coefficient_P_value
Lymphoid.cells	4.710022716028884e-07	2.50438437398217e-07	0.030005635504763522
Vascular.endothelial.cells	1.7941745457566734e-07	1.6419762874987917e-07	0.1372645010139828
Myeloid.cells	1.4196728217098613e-07	2.2416966543378964e-07	0.26326795475702647
Smooth.muscle.cells	4.232787270283429e-08	1.3707746399350338e-07	0.3787414080051661
Erythroblasts	-1.597897663719451e-08	1.2648531336476853e-07	0.550264917260393
IGFBP1_DKK1.positive.cells	-1.3585336072380759e-08	4.707267052355232e-08	0.6135575802513304
Stromal.cells	-4.917570960764669e-08	1.684614347317884e-07	0.6148225812818209
Syncytiotrophoblasts.and.villous.cytotrophoblasts	-1.1769701468763327e-07	1.023880546535467e-07	0.8748289826069198
PAEP_MECOM.positive.cells	-6.589100597818793e-08	5.014236037782496e-08	0.9055901334609454
Extravillous.trophoblasts	-8.310712246027092e-08	2.8273778872212816e-08	0.9983556036798009
Trophoblast.giant.cells	-2.5478418233377263e-07	7.024910617640314e-08	0.9998565596545347
