Name	Coefficient	Coefficient_std_error	Coefficient_P_value
Stromal.cells	2.192899369235783e-07	2.14270648197437e-07	0.15305347337235198
IGFBP1_DKK1.positive.cells	1.1711830221946579e-08	4.065072161464632e-08	0.3866317321197134
Erythroblasts	2.622753973875186e-09	1.0677364093885596e-07	0.4902014932677831
Vascular.endothelial.cells	-1.456940774396884e-08	1.4006620795431503e-07	0.5414224705592431
Extravillous.trophoblasts	-9.413699687260035e-09	3.485956164914762e-08	0.6064377275946045
Trophoblast.giant.cells	-2.7742507320150572e-08	8.84634279734218e-08	0.6230891858300135
Syncytiotrophoblasts.and.villous.cytotrophoblasts	-6.906298596279019e-08	1.317844113115958e-07	0.6998817206803998
Smooth.muscle.cells	-1.431880662410283e-07	9.481732281445395e-08	0.9344970010327495
PAEP_MECOM.positive.cells	-9.270102551509494e-08	6.043474768205713e-08	0.9374732100108419
Myeloid.cells	-3.3050285161031383e-07	1.7501418964551545e-07	0.97051618514139
Lymphoid.cells	-6.054304717372983e-07	2.4741787083503063e-07	0.9927973725781587
