Name	Coefficient	Coefficient_std_error	Coefficient_P_value
PAEP_MECOM.positive.cells	1.0474505638529924e-07	8.045000256234575e-08	0.09645999223768847
Smooth.muscle.cells	9.749049627427168e-08	1.4004995829001698e-07	0.24317925724537803
IGFBP1_DKK1.positive.cells	2.910348928675156e-08	5.1631807853072395e-08	0.28648812865090545
Lymphoid.cells	1.606640021409862e-07	2.877080848602828e-07	0.28827637321425936
Vascular.endothelial.cells	5.409486796810263e-08	1.2250526441097083e-07	0.3293995534128956
Extravillous.trophoblasts	1.9976255958823165e-09	3.1640535550503454e-08	0.4748294971250437
Stromal.cells	-5.5458818316331405e-08	1.6103070466521422e-07	0.6347268904770568
Myeloid.cells	-9.124358030867288e-08	2.1541423573785006e-07	0.6640612502630177
Erythroblasts	-7.384270039865791e-08	1.1067357085201795e-07	0.7476815378733648
Trophoblast.giant.cells	-6.132723958106416e-08	6.854632280132701e-08	0.8145217540523999
Syncytiotrophoblasts.and.villous.cytotrophoblasts	-9.98519546799958e-08	1.083900061233489e-07	0.8215344097534568
