Name	Coefficient	Coefficient_std_error	Coefficient_P_value
Vascular.endothelial.cells	6.264541259286907e-07	2.9492410585983184e-07	0.01683006458733997
Smooth.muscle.cells	1.9775170965097284e-07	1.4522856900621956e-07	0.08665284825943376
Stromal.cells	4.088756796253048e-07	4.229079837926154e-07	0.16681714069121595
PAEP_MECOM.positive.cells	4.948750468250325e-08	7.320464619053863e-08	0.24951527547522212
IGFBP1_DKK1.positive.cells	2.076064886533231e-08	4.836965472159666e-08	0.3338858848972281
Myeloid.cells	4.339543223686273e-08	2.4530278518504334e-07	0.4297912765762602
Trophoblast.giant.cells	-2.4028155421393026e-08	9.856914340921722e-08	0.5962953464864124
Syncytiotrophoblasts.and.villous.cytotrophoblasts	-1.1422377350921435e-07	1.1782709075487209e-07	0.833831812433055
Extravillous.trophoblasts	-4.48895256680504e-08	4.032957909003478e-08	0.8671601833230961
Lymphoid.cells	-3.942075755689592e-07	2.3132750403548506e-07	0.9558197559234701
Erythroblasts	-1.8864753592791736e-07	9.449865204103147e-08	0.9770492900931179
