Name	Coefficient	Coefficient_std_error	Coefficient_P_value
Smooth.muscle.cells	9.193326081584233e-07	8.828171965016627e-07	0.1488537000184757
Stromal.cells	1.2148696037404353e-06	1.3812773801356666e-06	0.18955802503223368
Syncytiotrophoblasts.and.villous.cytotrophoblasts	1.6158087715991403e-06	1.8478788222877534e-06	0.1909467627708989
Erythroblasts	1.146314307081546e-06	1.62921418703741e-06	0.2408411076502383
Extravillous.trophoblasts	1.7217836343315646e-07	2.4771889976471826e-07	0.2435102861574942
PAEP_MECOM.positive.cells	4.1344382601654783e-07	6.529361440793102e-07	0.26329919304561455
IGFBP1_DKK1.positive.cells	7.287481342536791e-08	1.820262042769976e-07	0.34444811353155874
Lymphoid.cells	5.603820136854057e-07	1.648171083059167e-06	0.3669273854432312
Trophoblast.giant.cells	-1.9439877928873655e-07	3.6619282151250394e-07	0.7022436698106925
Myeloid.cells	-5.506299683656012e-07	9.228680940347267e-07	0.7246297198025486
Vascular.endothelial.cells	-6.63166370801151e-07	2.949128452489627e-07	0.987733758065534
