Name	Coefficient	Coefficient_std_error	Coefficient_P_value
Erythroblasts	1.2575936382463172e-06	6.919258187600686e-07	0.034568253213795884
Vascular.endothelial.cells	9.180680311907091e-07	6.084843752144414e-07	0.0656777219034031
IGFBP1_DKK1.positive.cells	7.656314365379849e-07	6.103632065805737e-07	0.10485075765229585
Extravillous.trophoblasts	1.3652013641507221e-07	2.393711453811345e-07	0.28422752778451954
Smooth.muscle.cells	-7.640274172123539e-08	3.5580528034956164e-07	0.5850118226009131
PAEP_MECOM.positive.cells	-6.639685860595241e-08	2.582890938798909e-07	0.6014353624364306
Syncytiotrophoblasts.and.villous.cytotrophoblasts	-2.102817677513166e-07	4.4654964792123645e-07	0.6811451562430704
Stromal.cells	-4.7536190031241227e-07	4.4190316886249957e-07	0.8589726482802472
Myeloid.cells	-1.2893812206782815e-06	1.1319415491275403e-06	0.8726668081150661
Trophoblast.giant.cells	-5.991970436213619e-07	3.2171093206895376e-07	0.9687359605725093
Lymphoid.cells	-1.3337572362214025e-06	4.054707480937503e-07	0.9994980015989544
