Name	Coefficient	Coefficient_std_error	Coefficient_P_value
Stromal.cells	1.5412477334885282e-06	1.0738955952202434e-06	0.0756160150982571
Vascular.endothelial.cells	2.583752546471128e-07	3.382337963828768e-07	0.22246477759336197
Erythroblasts	3.32453923041338e-07	5.780260575569438e-07	0.282593619435878
Myeloid.cells	8.970814358921364e-09	3.9756994574771976e-07	0.4909989839245082
Lymphoid.cells	-3.1506870385545724e-08	4.6393920119855513e-07	0.5270720122198086
Smooth.muscle.cells	-4.410955264032677e-08	2.6211104057480013e-07	0.566820757470088
Trophoblast.giant.cells	-4.27686839961123e-08	1.578343197835951e-07	0.6067937227562001
IGFBP1_DKK1.positive.cells	-4.3183776182264734e-08	1.1919685873556526e-07	0.6414321663753358
PAEP_MECOM.positive.cells	-1.0677126526657866e-07	1.270628389124104e-07	0.7996306971793274
Extravillous.trophoblasts	-1.4901001037356116e-07	8.2410448659742e-08	0.964708003354035
Syncytiotrophoblasts.and.villous.cytotrophoblasts	-4.917636598259313e-07	1.7675962214425856e-07	0.9972996138671492
