Name	Coefficient	Coefficient_std_error	Coefficient_P_value
Stromal.cells	1.785064419159709e-07	1.4146312657037066e-07	0.10349986232357478
Erythroblasts	1.2840743892076417e-07	1.2228966367751898e-07	0.14685286799548347
IGFBP1_DKK1.positive.cells	3.985680003729114e-08	4.365934482758465e-08	0.18064645953564373
Smooth.muscle.cells	1.3180195390866208e-07	1.4893274807870669e-07	0.18808470412624512
Syncytiotrophoblasts.and.villous.cytotrophoblasts	4.304153690750526e-08	1.3227899839256923e-07	0.3724450392118308
Extravillous.trophoblasts	7.036420370745176e-09	2.719571430195085e-08	0.3979207468426553
PAEP_MECOM.positive.cells	1.2164760320035919e-08	5.780708252633329e-08	0.41666323240819036
Myeloid.cells	8.53006782860151e-09	2.5785494289376405e-07	0.4868050458965575
Trophoblast.giant.cells	-3.706368282925567e-08	7.56614095960207e-08	0.6878843790304814
Vascular.endothelial.cells	-1.4559861914655496e-07	1.0177475025523021e-07	0.9237270792804323
Lymphoid.cells	-4.5042919026059293e-07	2.1617228992528048e-07	0.9814043709366086
