Name	Coefficient	Coefficient_std_error	Coefficient_P_value
Stromal.cells	1.8017941801391066e-07	1.769467434264804e-07	0.15427502180274993
Erythroblasts	1.0947575793373797e-07	1.0849103453635396e-07	0.15646896363805246
Myeloid.cells	2.230445995560429e-07	2.7345550359860566e-07	0.2073495253168524
Vascular.endothelial.cells	5.0248643836933017e-08	1.1478578181895483e-07	0.3307800718789944
Syncytiotrophoblasts.and.villous.cytotrophoblasts	5.930592974780418e-08	1.52035677069765e-07	0.3482390535790951
PAEP_MECOM.positive.cells	2.0601259771415137e-08	7.921922480898566e-08	0.3974111404556546
IGFBP1_DKK1.positive.cells	1.1976381360163453e-08	6.063781213498217e-08	0.42171547304199886
Extravillous.trophoblasts	6.2448478356884214e-09	3.639302731560895e-08	0.4318781171251746
Smooth.muscle.cells	-2.4244943689613963e-08	1.1866798972194842e-07	0.5809439990421104
Lymphoid.cells	-1.377201298078566e-07	3.4451691614354996e-07	0.6553291270129111
Trophoblast.giant.cells	-9.578636266782421e-08	7.876634502957267e-08	0.8880232250212555
