Name	Coefficient	Coefficient_std_error	Coefficient_P_value
Smooth.muscle.cells	2.1316633204007975e-07	2.1956255015983496e-07	0.16580691896540867
PAEP_MECOM.positive.cells	2.147456637876227e-08	7.362527709768573e-08	0.3852680110264421
Erythroblasts	5.123322718697186e-08	1.9642098253394468e-07	0.3971103469208738
Trophoblast.giant.cells	7.3359763887516186e-09	1.1061549188980133e-07	0.47356168515179015
Syncytiotrophoblasts.and.villous.cytotrophoblasts	-5.382779326495669e-09	1.641726710300675e-07	0.5130778987731569
IGFBP1_DKK1.positive.cells	-4.347511985967701e-08	8.098545300260445e-08	0.7043061932061669
Stromal.cells	-2.162274726695312e-07	2.8932890006481665e-07	0.7725712536311029
Lymphoid.cells	-4.002451182379132e-07	4.522934297084604e-07	0.8119010736690242
Vascular.endothelial.cells	-1.3344813170562068e-07	1.3690197489068492e-07	0.835163170206251
Myeloid.cells	-3.745290488864762e-07	2.633241369498711e-07	0.9225321345296982
Extravillous.trophoblasts	-9.82293686380363e-08	5.505314573236526e-08	0.9628096448353632
