Name	Coefficient	Coefficient_std_error	Coefficient_P_value
Syncytiotrophoblasts.and.villous.cytotrophoblasts	1.3474316103725082e-07	1.3055630127304512e-07	0.15101980820795052
IGFBP1_DKK1.positive.cells	4.2945626688577646e-08	4.556513189012974e-08	0.17296560467164773
Trophoblast.giant.cells	5.981617722306204e-08	9.030132745754334e-08	0.2538554016360375
Vascular.endothelial.cells	5.020991481187741e-08	1.1823492277151634e-07	0.3355414333562272
Extravillous.trophoblasts	3.804608579108568e-09	3.340742759718977e-08	0.45466443448517196
Erythroblasts	-7.521564384936572e-09	1.3809347078488283e-07	0.5217185289192069
Lymphoid.cells	-1.5991249498837233e-07	3.1701686728201076e-07	0.6930200212136053
PAEP_MECOM.positive.cells	-4.010977517323011e-08	6.259787862474058e-08	0.7391583958145121
Myeloid.cells	-2.7506719593242385e-07	1.585810332123281e-07	0.9585899886423208
Stromal.cells	-2.5741216991465403e-07	1.1537537422031355e-07	0.9871622226181007
Smooth.muscle.cells	-2.5919301448068845e-07	8.629835769225302e-08	0.9986653237410548
