Name	Coefficient	Coefficient_std_error	Coefficient_P_value
CD4.Naive	1.4448158384179135e-07	4.9371935248227594e-08	0.0017145985942246889
DN.T	1.635500749198189e-07	6.017985707090454e-08	0.0032869898935133563
CD8.Naive	1.6020124396102045e-07	6.287001178556208e-08	0.005415035868571782
pro-B	9.576666194298733e-08	5.217953088000235e-08	0.03322839928251598
CD8.Effector	8.573131409835974e-08	4.885402156870765e-08	0.03964277432950457
NK.CD56Dim	8.847682291335922e-08	5.7925878108159946e-08	0.063328993479764
CD4.Memory	1.0996304850832016e-07	8.077631474551161e-08	0.08670504963579317
pDC	9.245440008935317e-08	6.903607051768749e-08	0.09024973502548089
pre-B	5.57017457613918e-08	5.090719709896053e-08	0.13693755189500112
NK.CD56bright	1.583286528847616e-07	1.4485583144914023e-07	0.1371950371506258
CD14.Mono	4.0963351227306445e-09	3.613907489234512e-08	0.45487685744463396
DC	-7.005548341204657e-08	8.016199787682496e-08	0.8089201427808932
CD16.Mono	-9.086728236073669e-08	6.080054026510224e-08	0.9324793882217387
