Name	Coefficient	Coefficient_std_error	Coefficient_P_value
CD16.Mono	1.4021350234098286e-07	9.798376566760161e-08	0.07621695956693843
CD4.Memory	1.1272558399586714e-07	8.180520645049764e-08	0.08410540036564695
CD4.Naive	7.752434174131329e-08	5.876807683998995e-08	0.09355825323237438
CD8.Effector	5.6827646348931905e-08	4.5566348895417366e-08	0.10617296356605321
DC	1.3448406990425679e-07	1.2790994058347233e-07	0.14653825044868646
CD14.Mono	3.475011558755522e-08	4.8004228936234706e-08	0.23456449699454923
NK.CD56Dim	3.18948351628408e-08	4.688630205641398e-08	0.24817019817177344
DN.T	5.375246611007287e-08	8.366033200237534e-08	0.2602715683135044
pre-B	2.7410208343834885e-08	5.8167011471011756e-08	0.3187372204656226
pDC	2.6374577374300978e-08	7.635315536610804e-08	0.364886021606456
NK.CD56bright	-2.113686484272326e-08	9.440230126567519e-08	0.5885832235028566
CD8.Naive	-1.6906301622894013e-08	5.783168880549187e-08	0.6149852444860724
pro-B	-7.659559703283718e-08	5.269341002465788e-08	0.9269725824297738
