Name	Coefficient	Coefficient_std_error	Coefficient_P_value
CD8.Effector	6.999269571486631e-08	5.040891871736142e-08	0.08249268776220658
NK.CD56Dim	4.832177670633989e-08	3.985148348026029e-08	0.11265162753978414
pDC	8.052245407134212e-08	7.164430544757553e-08	0.13052352352472185
pre-B	3.333402215578645e-08	4.299105434774034e-08	0.21906019630332807
NK.CD56bright	4.086313559754839e-08	7.599602950253972e-08	0.2953917691946358
DN.T	3.908425058752957e-08	7.59699503228947e-08	0.3034617597098007
CD4.Memory	3.0433144062219816e-08	6.934007786513812e-08	0.3303681275820002
CD4.Naive	8.423871189159977e-09	5.0686986591857156e-08	0.43400215498900185
pro-B	3.5633421046189758e-09	4.295491087516914e-08	0.46694349879072705
CD8.Naive	-1.1712177297977533e-09	4.2166929289179e-08	0.511079493031541
CD16.Mono	-5.4073018592888913e-08	4.939321950268941e-08	0.8631859868003523
DC	-1.640641384208616e-07	5.977587513011165e-08	0.9969712704428693
CD14.Mono	-8.978156182803459e-08	3.247024816407766e-08	0.9971542164071783
