Name	Coefficient	Coefficient_std_error	Coefficient_P_value
NK.CD56Dim	1.8276980978143317e-07	3.320517272601606e-07	0.291013707140327
CD8.Effector	-2.114417925222303e-08	3.144207971577349e-07	0.5268078754543566
DC	-2.567916605592525e-07	6.438059471638327e-07	0.6550036610197622
CD16.Mono	-3.8870765363344263e-07	5.045267754890003e-07	0.7794805595247092
CD8.Naive	-3.8902702743349066e-07	4.1458525699109695e-07	0.8259683034265042
CD14.Mono	-3.550822822064489e-07	2.8601032647003375e-07	0.8927897490251593
NK.CD56bright	-7.676260006081015e-07	5.400457518714708e-07	0.9224010834047748
pDC	-1.1928278166714408e-06	6.447190521880331e-07	0.9678541297905521
DN.T	-8.849252080846455e-07	4.2034727690055616e-07	0.9823640963213206
CD4.Memory	-1.1798854183962566e-06	4.129227781301001e-07	0.9978643619263091
CD4.Naive	-9.046054656922764e-07	2.9551288863264306e-07	0.9988975094613792
pro-B	-1.2615770686333576e-06	4.052780995856046e-07	0.9990736044448483
pre-B	-1.3324395564614645e-06	3.529601625959191e-07	0.9999200097543155
