Name	Coefficient	Coefficient_std_error	Coefficient_P_value
CD14.Mono	2.953326193202098e-08	3.5552307128021574e-08	0.2030718778723526
CD16.Mono	2.166667976019254e-08	5.224793677845258e-08	0.3391845470131421
DN.T	4.9348811426838325e-09	3.898581939728885e-08	0.4496358439127642
NK.CD56bright	-1.0473435684524695e-08	6.815940873635347e-08	0.5610614397395665
pre-B	-9.55594156171922e-09	3.8918703850540644e-08	0.5969792684333058
pDC	-2.6789369998504472e-08	5.7541767005201406e-08	0.6792361593498566
DC	-4.1741390907825205e-08	7.453465020740162e-08	0.7122693719815629
pro-B	-4.028484724166986e-08	4.384866906686705e-08	0.8208801582245346
CD4.Naive	-3.3929567189608727e-08	2.92483955617774e-08	0.8769855380239697
CD8.Naive	-5.2125495236320016e-08	4.309336640622388e-08	0.8867827184491943
CD8.Effector	-4.611334602256404e-08	2.931705341825325e-08	0.9421311954133188
CD4.Memory	-7.455341041495256e-08	4.264046878948739e-08	0.959804259242115
NK.CD56Dim	-7.179222374280323e-08	3.592537145060015e-08	0.9771617783109555
