Name	Coefficient	Coefficient_std_error	Coefficient_P_value
CD4.Naive	4.932069730444987e-08	3.861823298744719e-08	0.10077729360091503
DN.T	6.217642759124947e-08	5.4840413451731984e-08	0.12844547302336645
CD16.Mono	4.4669597766126395e-08	7.699182544832871e-08	0.2808945156851904
DC	1.8953256170326517e-08	9.839338828612821e-08	0.4236254177888479
CD14.Mono	5.84742056732636e-09	3.4612941061754186e-08	0.4329229371267395
CD4.Memory	6.4066231132500575e-09	5.308883517896102e-08	0.4519732763285062
pre-B	-1.8695198152993953e-08	4.566260707116806e-08	0.6588843765725452
CD8.Effector	-1.5205653257540102e-08	3.098557028151381e-08	0.6881924785445966
pro-B	-5.3903778933774196e-08	4.722005301300717e-08	0.8731782409282645
CD8.Naive	-4.309528192680653e-08	3.759736997583558e-08	0.8741502680662299
NK.CD56bright	-7.996575533872383e-08	6.926132665409182e-08	0.8758628921055962
pDC	-7.022686202785132e-08	5.3541408176410513e-08	0.9051785841737078
NK.CD56Dim	-7.814505059409485e-08	3.812270480183222e-08	0.9798094713624583
