Name	Coefficient	Coefficient_std_error	Coefficient_P_value
DC	1.6233849635190752e-07	9.523261495043582e-08	0.04412964526580472
CD16.Mono	7.529998454913926e-08	5.679546978305023e-08	0.09245137020791738
CD4.Naive	3.526935350831567e-08	4.697856400036477e-08	0.22640030341378348
DN.T	4.8763773750885784e-08	7.487792189687836e-08	0.25744459747384335
CD14.Mono	1.3527995450345743e-08	3.467445606540729e-08	0.3482154130745516
pre-B	1.4256953103251354e-08	4.693252087370623e-08	0.3806494414596573
NK.CD56Dim	5.41596984920052e-09	3.7122565737324814e-08	0.4420024251901596
CD8.Effector	-1.0180010681543942e-08	3.3582933425565697e-08	0.6191047861700556
pro-B	-2.7455380502504475e-08	4.559634012679661e-08	0.7264595266287451
NK.CD56bright	-7.766748562297075e-08	7.696978182547225e-08	0.8435281839771535
CD8.Naive	-3.966957073135051e-08	3.804349947511043e-08	0.851466197350534
CD4.Memory	-4.9741270967908706e-08	4.7142408436554273e-08	0.8543165859421384
pDC	-8.980282995531957e-08	6.480864952546487e-08	0.9170748068118171
